timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2026-04-30T00:00:00.265Z,62500.000,-16.654540,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.266Z,62500.000,-16.654199,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.267Z,62500.000,-16.653733,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.268Z,62500.000,-16.653103,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.269Z,62500.000,-16.652277,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.270Z,62500.000,-16.651223,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.271Z,62500.000,-16.649916,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.272Z,62500.000,-24.785964,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.273Z,62500.000,0.443351,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.274Z,62500.000,-6.490839,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.275Z,62500.000,0.441628,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.276Z,62500.000,-63.895085,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.277Z,62500.000,0.709230,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.278Z,62500.000,-12.304733,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.279Z,62500.000,-59.226175,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.280Z,62500.000,3.479830,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.281Z,62500.000,-0.173373,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.282Z,62500.000,-63.048590,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.283Z,62500.000,-0.456910,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.284Z,62500.000,0.974748,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.285Z,62500.000,-10.337502,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.286Z,62500.000,1.734544,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.287Z,62500.000,-58.369528,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.288Z,62500.000,1.278481,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.289Z,62500.000,-9.003780,37.0,0.000,1487.0,-91.000
