timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2009-11-06T13:44:02.467992Z,62500.000,-10.109625,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.473629Z,62500.000,-9.593359,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.479272Z,62500.000,-40.046400,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.494742Z,62500.000,-12.633465,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.500379Z,62500.000,-13.292230,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.506022Z,62500.000,-39.169644,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.521493Z,62500.000,-35.649332,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.527129Z,62500.000,-13.060558,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.532772Z,62500.000,-36.212934,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.548243Z,62500.000,-35.267475,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.553879Z,62500.000,-13.696779,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.559522Z,62500.000,-35.064314,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.574993Z,62500.000,-36.003907,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.580629Z,62500.000,-11.674628,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.586272Z,62500.000,-42.485868,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.601743Z,62500.000,-41.194331,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.607379Z,62500.000,-13.679994,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.613022Z,62500.000,-44.268990,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.628493Z,62500.000,-41.940690,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.634129Z,62500.000,-13.115386,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.639772Z,62500.000,-39.212558,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.655243Z,62500.000,-40.766111,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.660879Z,62500.000,-13.405706,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.666522Z,62500.000,-11.996312,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.681994Z,62500.000,-38.330259,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.687629Z,62500.000,-11.815725,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.693272Z,62500.000,-12.312652,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.708744Z,62500.000,-41.704967,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.714379Z,62500.000,-14.537615,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.720022Z,62500.000,-23.205300,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.735494Z,62500.000,-10.933674,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.741128Z,62500.000,-12.537024,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.746772Z,62500.000,-34.038916,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.762244Z,62500.000,-12.781868,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.767878Z,62500.000,-14.213962,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.773522Z,62500.000,-41.255704,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.788994Z,62500.000,-35.400127,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.794628Z,62500.000,-11.447575,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.800272Z,62500.000,-34.921362,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.815745Z,62500.000,-36.949263,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.821378Z,62500.000,-13.826703,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.827022Z,62500.000,-36.532646,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.842495Z,62500.000,-43.889063,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.848128Z,62500.000,-12.007124,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.853772Z,62500.000,-42.297166,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.869245Z,62500.000,-36.954385,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.874878Z,62500.000,-10.292075,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.880522Z,62500.000,-39.955927,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.895995Z,62500.000,-40.256287,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.901628Z,62500.000,-11.039072,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.907272Z,62500.000,-40.957366,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.922745Z,62500.000,-40.351923,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.928378Z,62500.000,-13.391422,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.934022Z,62500.000,-13.823802,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.949495Z,62500.000,-41.962370,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.955128Z,62500.000,-12.555096,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.960772Z,62500.000,-17.283468,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.976246Z,62500.000,-41.658608,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.981878Z,62500.000,-12.887694,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.987522Z,62500.000,-13.160874,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.008628Z,62500.000,-36.217619,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.014272Z,62500.000,-12.544556,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.035378Z,62500.000,-38.411740,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.039674Z,62500.000,-47.085253,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.041022Z,62500.000,-11.411259,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.062128Z,62500.000,-39.844812,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.062765Z,62500.000,-45.968077,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.067772Z,62500.000,-11.213177,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.085856Z,62500.000,-29.993919,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.088878Z,62500.000,-40.516658,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.094522Z,62500.000,-10.562885,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.108947Z,62500.000,-46.501552,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.115628Z,62500.000,-41.220029,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.121272Z,62500.000,-12.700470,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.132038Z,62500.000,-47.898370,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.142378Z,62500.000,-44.188714,37.000,6.768630,1485.000,-90.000
